,,,,All ages ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All ages 
,,,,Aged 0 to 15 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 0 to 15 ,Aged 16 to 64 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 16 to 64 ,Aged 65 and over ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 65 and over ,.
,,,,Aged 0 to 4 ,.,.,.,.,Aged 0 to 4 ,Aged 5 to 15 ,.,.,.,.,.,.,.,.,.,.,Aged 5 to 15 ,.,Aged 16 to 24 ,.,.,.,.,.,.,.,.,Aged 16 to 24 ,Aged 25 to 44 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 25 to 44 ,Aged 45 to 64 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 45 to 64 ,.,Aged 65 to 74 ,.,.,.,.,.,.,.,.,.,Aged 65 to 74 ,Aged 75 to 84 ,.,.,.,.,.,.,.,.,.,Aged 75 to 84 ,Aged 85 and over ,.,.,.,.,.,Aged 85 and over ,.,.
,,,,Aged 0 ,Aged 1 ,Aged 2 ,Aged 3 ,Aged 4 ,.,Aged 5 ,Aged 6 ,Aged 7 ,Aged 8 ,Aged 9 ,Aged 10 ,Aged 11 ,Aged 12 ,Aged 13 ,Aged 14 ,Aged 15 ,.,.,Aged 16 ,Aged 17 ,Aged 18 ,Aged 19 ,Aged 20 ,Aged 21 ,Aged 22 ,Aged 23 ,Aged 24 ,.,Aged 25 ,Aged 26 ,Aged 27 ,Aged 28 ,Aged 29 ,Aged 30 ,Aged 31 ,Aged 32 ,Aged 33 ,Aged 34 ,Aged 35 ,Aged 36 ,Aged 37 ,Aged 38 ,Aged 39 ,Aged 40 ,Aged 41 ,Aged 42 ,Aged 43 ,Aged 44 ,.,Aged 45 ,Aged 46 ,Aged 47 ,Aged 48 ,Aged 49 ,Aged 50 ,Aged 51 ,Aged 52 ,Aged 53 ,Aged 54 ,Aged 55 ,Aged 56 ,Aged 57 ,Aged 58 ,Aged 59 ,Aged 60 ,Aged 61 ,Aged 62 ,Aged 63 ,Aged 64 ,.,.,Aged 65 ,Aged 66 ,Aged 67 ,Aged 68 ,Aged 69 ,Aged 70 ,Aged 71 ,Aged 72 ,Aged 73 ,Aged 74 ,.,Aged 75 ,Aged 76 ,Aged 77 ,Aged 78 ,Aged 79 ,Aged 80 ,Aged 81 ,Aged 82 ,Aged 83 ,Aged 84 ,.,Aged 85 ,Aged 86 ,Aged 87 ,Aged 88 ,Aged 89 ,Aged 90 and over ,.,.,.
United Kingdom ,Great Britain ,Wales ,,31789,31206,30823,32484,33035,159337,34259,35303,36707,36443,36596,37757,38336,39676,40177,39110,39430,413794,573131,39442,38610,38232,39946,39133,37754,36064,36960,36921,343062,33496,30570,30607,31221,32558,33592,35614,38548,40204,39716,41394,41328,42520,42997,43913,44245,43253,42909,41714,40171,770570,39858,39412,38606,37227,36627,37811,37847,37344,38261,39864,41083,43948,45805,37208,36882,36661,35540,32855,30784,30700,754323,1867955,30507,29973,29137,28073,27415,26139,25562,25002,24608,23821,270237,22565,21273,21044,20771,19465,18100,17081,16786,15723,14077,186885,10537,7888,7406,6633,5839,20911,59214,516336,2957422
,,Wales ,Isle of Anglesey ,723,663,646,703,735,3470,766,731,790,783,863,850,871,912,918,914,956,9354,12824,913,928,800,642,597,535,651,680,783,6529,652,643,653,652,636,692,843,856,912,835,876,885,889,923,917,963,954,904,921,942,16548,908,884,906,926,874,925,889,911,961,1053,1082,1101,1221,1017,1065,1012,1003,918,838,832,19326,42403,857,859,804,762,715,686,657,624,623,608,7195,607,579,563,519,478,426,415,398,370,360,4715,284,203,214,172,154,589,1616,13526,68753
,,,Gwynedd ,1163,1172,1229,1390,1366,6320,1320,1375,1425,1362,1431,1443,1461,1471,1395,1325,1361,15369,21689,1387,1304,1373,1985,2080,1974,1604,1511,1437,14655,1323,1132,1150,1156,1218,1324,1425,1453,1512,1500,1501,1473,1528,1568,1598,1633,1533,1550,1576,1479,28632,1498,1492,1425,1446,1425,1456,1503,1431,1465,1569,1743,1840,1937,1630,1581,1683,1575,1494,1340,1340,30873,74160,1337,1290,1275,1203,1174,1151,1117,1139,1116,1066,11868,1056,983,954,897,862,774,738,745,711,614,8334,447,314,372,298,278,961,2670,22872,118721
,,,Conwy ,1088,990,1027,1069,1138,5312,1213,1222,1311,1271,1301,1283,1350,1442,1512,1487,1482,14874,20186,1430,1424,1301,1089,906,802,908,1076,1057,9993,1007,935,1014,935,1018,1017,1106,1279,1418,1347,1471,1390,1469,1537,1560,1607,1620,1517,1527,1567,26341,1512,1438,1411,1363,1340,1467,1352,1357,1506,1492,1590,1717,1846,1537,1519,1495,1564,1425,1408,1390,29729,66063,1371,1349,1405,1355,1349,1273,1261,1189,1191,1209,12952,1158,1088,1070,1050,983,910,907,894,849,720,9629,509,451,393,380,336,1373,3442,26023,112272
,,,Denbighshire ,915,920,993,1011,1012,4851,1077,1134,1110,1133,1088,1248,1246,1247,1248,1314,1275,13120,17971,1260,1285,1182,915,794,735,809,840,938,8758,930,886,889,893,955,934,1030,1154,1140,1188,1266,1242,1309,1309,1340,1401,1407,1390,1282,1208,23153,1223,1173,1178,1138,1174,1214,1228,1230,1322,1338,1407,1525,1613,1247,1250,1244,1225,1115,1124,1087,25055,56966,1073,1094,1085,1003,959,904,874,881,865,838,9576,794,784,785,708,703,683,656,640,599,531,6883,418,318,317,284,239,1038,2614,19073,94010
,,,Flintshire ,1679,1589,1627,1668,1725,8288,1842,1863,1896,1893,1941,1933,1925,2065,2135,2054,2035,21582,29870,2104,1992,1861,1525,1374,1380,1545,1676,1743,15200,1586,1602,1617,1661,1760,1733,1941,2139,2251,2257,2354,2304,2283,2357,2469,2500,2368,2317,2229,2147,41875,2064,1987,1985,1913,1837,1940,1944,1934,2088,2078,2216,2379,2561,1969,1909,1936,1800,1685,1595,1555,39375,96450,1583,1564,1458,1348,1263,1190,1170,1123,1109,1063,12871,1073,948,901,879,799,763,677,696,633,581,7950,421,339,316,297,245,922,2540,23361,149681
