,,,,All ages ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All ages 
,,,,Aged 0 to 15 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 0 to 15 ,Aged 16 to 64 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 16 to 64 ,Aged 65 and over ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 65 and over ,.
,,,,Aged 0 to 4 ,.,.,.,.,Aged 0 to 4 ,Aged 5 to 15 ,.,.,.,.,.,.,.,.,.,.,Aged 5 to 15 ,.,Aged 16 to 24 ,.,.,.,.,.,.,.,.,Aged 16 to 24 ,Aged 25 to 44 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 25 to 44 ,Aged 45 to 64 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 45 to 64 ,.,Aged 65 to 74 ,.,.,.,.,.,.,.,.,.,Aged 65 to 74 ,Aged 75 to 84 ,.,.,.,.,.,.,.,.,.,Aged 75 to 84 ,Aged 85 and over ,.,.,.,.,.,Aged 85 and over ,.,.
,,,,Aged 0 ,Aged 1 ,Aged 2 ,Aged 3 ,Aged 4 ,.,Aged 5 ,Aged 6 ,Aged 7 ,Aged 8 ,Aged 9 ,Aged 10 ,Aged 11 ,Aged 12 ,Aged 13 ,Aged 14 ,Aged 15 ,.,.,Aged 16 ,Aged 17 ,Aged 18 ,Aged 19 ,Aged 20 ,Aged 21 ,Aged 22 ,Aged 23 ,Aged 24 ,.,Aged 25 ,Aged 26 ,Aged 27 ,Aged 28 ,Aged 29 ,Aged 30 ,Aged 31 ,Aged 32 ,Aged 33 ,Aged 34 ,Aged 35 ,Aged 36 ,Aged 37 ,Aged 38 ,Aged 39 ,Aged 40 ,Aged 41 ,Aged 42 ,Aged 43 ,Aged 44 ,.,Aged 45 ,Aged 46 ,Aged 47 ,Aged 48 ,Aged 49 ,Aged 50 ,Aged 51 ,Aged 52 ,Aged 53 ,Aged 54 ,Aged 55 ,Aged 56 ,Aged 57 ,Aged 58 ,Aged 59 ,Aged 60 ,Aged 61 ,Aged 62 ,Aged 63 ,Aged 64 ,.,.,Aged 65 ,Aged 66 ,Aged 67 ,Aged 68 ,Aged 69 ,Aged 70 ,Aged 71 ,Aged 72 ,Aged 73 ,Aged 74 ,.,Aged 75 ,Aged 76 ,Aged 77 ,Aged 78 ,Aged 79 ,Aged 80 ,Aged 81 ,Aged 82 ,Aged 83 ,Aged 84 ,.,Aged 85 ,Aged 86 ,Aged 87 ,Aged 88 ,Aged 89 ,Aged 90 and over ,.,.,.
United Kingdom ,Great Britain ,Wales ,,30939,30522,32185,32755,33952,160353,35026,36367,36188,36305,37454,38165,39549,40033,39055,39406,39447,416995,577348,38728,37960,38976,38316,37794,36106,36934,36789,33326,334929,30249,30145,30661,31970,33182,35259,37981,39652,39269,40806,40858,42089,42568,43525,43838,43020,42611,41476,39922,39675,768756,39273,38476,37038,36456,37649,37714,37251,38198,39777,40919,43967,45604,37260,36907,36600,35641,32911,30935,30873,30693,744142,1847827,30265,29429,28497,27833,26616,26099,25641,25342,24656,23426,267804,22204,22071,21813,20611,19282,18316,18153,17101,15466,11549,186566,8892,8453,7648,6903,5850,20430,58176,512546,2937721
,,Wales ,Isle of Anglesey ,653,639,709,730,745,3476,723,783,779,854,841,874,911,903,891,946,916,9421,12897,921,826,809,638,532,602,664,772,658,6422,650,641,619,654,678,842,830,892,806,849,854,897,893,894,947,939,891,908,920,873,16477,869,899,912,861,910,887,899,962,1032,1070,1088,1199,1011,1040,996,1003,925,849,839,838,19089,41988,860,800,768,718,691,677,638,633,618,620,7023,616,593,541,494,454,441,438,393,389,306,4665,229,234,201,184,155,564,1567,13255,68140
,,,Gwynedd ,1158,1220,1400,1363,1323,6464,1370,1426,1375,1421,1464,1478,1490,1423,1359,1393,1422,15621,22085,1335,1299,1446,1962,2074,1732,1548,1518,1314,14228,1162,1159,1126,1192,1318,1406,1451,1495,1486,1448,1443,1502,1545,1581,1615,1529,1538,1560,1477,1484,28517,1485,1419,1455,1413,1441,1484,1423,1433,1549,1721,1846,1923,1611,1572,1661,1555,1471,1322,1341,1362,30487,73232,1306,1281,1217,1187,1167,1144,1172,1135,1116,1094,11819,1013,1003,951,901,818,784,801,776,654,480,8181,367,413,351,313,264,997,2705,22705,118022
,,,Conwy ,991,998,1049,1117,1201,5356,1198,1276,1242,1275,1249,1319,1400,1491,1455,1451,1409,14765,20121,1412,1361,1379,972,794,847,1055,1033,1003,9856,928,998,921,987,1019,1093,1232,1379,1345,1450,1373,1418,1492,1523,1560,1605,1486,1492,1524,1487,26312,1420,1386,1336,1327,1431,1359,1344,1465,1470,1558,1694,1826,1506,1492,1475,1568,1398,1386,1366,1349,29156,65324,1354,1393,1359,1351,1305,1278,1216,1222,1236,1192,12906,1131,1106,1077,1032,945,963,957,904,767,545,9427,487,448,434,397,347,1357,3470,25803,111248
,,,Denbighshire ,917,978,996,1010,1079,4980,1115,1085,1128,1079,1218,1240,1253,1215,1311,1269,1258,13171,18151,1295,1233,1165,899,727,781,809,906,924,8739,896,895,889,953,937,1014,1131,1114,1179,1258,1246,1274,1293,1321,1380,1404,1375,1275,1212,1215,23261,1149,1180,1132,1155,1192,1207,1240,1312,1337,1403,1519,1599,1229,1237,1228,1207,1105,1116,1085,1069,24701,56701,1103,1082,1007,956,901,877,889,900,865,836,9416,826,824,745,735,741,714,698,650,594,457,6984,363,358,332,287,279,1001,2620,19020,93872
,,,Flintshire ,1592,1624,1661,1727,1833,8437,1865,1881,1880,1928,1923,1911,2050,2125,2030,2032,2089,21714,30151,1981,1916,1942,1466,1312,1476,1641,1708,1556,14998,1573,1613,1610,1725,1701,1923,2126,2233,2233,2332,2314,2290,2344,2452,2470,2373,2314,2223,2138,2075,42062,1986,1988,1898,1852,1956,1937,1925,2069,2087,2210,2377,2574,1982,1921,1948,1807,1693,1627,1571,1588,38996,96056,1578,1488,1363,1299,1217,1196,1146,1138,1103,1106,12634,999,938,923,840,804,726,756,689,648,460,7783,370,363,334,301,254,930,2552,22969,149176
