,,,Wrexham ,1719,1667,1670,1606,1484,8146,1451,1396,1500,1560,1513,1545,1567,1557,1583,1591,1625,16888,25034,1701,1756,1689,1543,1446,1544,1572,1776,1765,14792,1733,1679,1861,1770,1660,1440,1493,1532,1549,1674,1799,1994,2057,2033,1967,1935,1964,1954,2007,2029,36130,1957,1843,1788,1748,1684,1751,1727,1705,1617,1731,1710,1632,1642,1720,1815,1910,1989,1584,1557,1559,34669,85591,1492,1364,1250,1207,1167,1132,1062,1041,973,914,11602,909,898,876,799,736,723,676,615,592,493,7317,479,422,371,350,283,922,2827,21746,132371
,,,Powys ,1281,1284,1283,1338,1298,6484,1288,1348,1373,1444,1638,1579,1617,1683,1643,1766,1743,17122,23606,1790,1878,1695,1309,1087,1097,1092,1205,1187,12340,1103,1146,1160,1138,1152,1119,1114,1160,1307,1362,1378,1611,1685,1667,1828,1730,1905,1923,2014,2003,29505,2050,1903,1880,1847,1846,1734,1837,1747,1775,1929,1869,1862,1911,2063,2155,2254,2380,1916,1905,2061,38924,80769,1931,1676,1521,1574,1497,1448,1419,1388,1291,1257,15002,1223,1173,1111,1071,956,895,851,870,825,702,9677,658,572,526,460,362,1233,3811,28490,132865
,,,Ceredigion ,642,691,632,637,645,3247,665,615,713,688,750,739,743,791,812,817,857,8190,11437,963,856,965,1952,2160,1921,1465,1103,951,12336,855,799,751,809,623,588,598,653,659,657,697,812,826,832,853,905,904,898,986,978,15683,972,919,957,954,970,957,950,983,1003,957,1026,960,1012,1051,1133,1238,1311,1018,1045,1051,20467,48486,945,880,774,872,799,762,769,678,702,635,7816,644,637,557,536,513,509,471,465,417,393,5142,337,354,278,282,178,661,2090,15048,74971
,,,Pembrokeshire ,1307,1288,1298,1291,1238,6422,1239,1202,1370,1398,1489,1477,1527,1536,1493,1644,1617,15992,22414,1767,1743,1661,1338,1211,1104,1110,1138,1149,12221,1129,1151,1175,1186,1154,1085,1126,1006,1119,1234,1322,1455,1482,1491,1637,1561,1666,1687,1739,1738,27143,1825,1784,1686,1655,1643,1598,1578,1571,1591,1597,1671,1657,1699,1836,1796,1983,2087,1749,1732,1688,34426,73790,1595,1472,1426,1401,1389,1380,1199,1259,1229,1081,13431,1142,960,956,935,885,791,758,706,643,603,8379,526,510,463,392,300,929,3120,24930,121134
,,,Carmarthenshire ,2033,1984,1931,1932,1894,9774,1883,1904,2022,1991,2028,2102,2243,2360,2244,2344,2349,23470,33244,2404,2466,2322,2044,2021,1969,1985,1900,1902,19013,1881,1892,1911,1938,1902,1824,1685,1761,1860,1921,2099,2247,2323,2316,2377,2428,2536,2637,2632,2744,42914,2679,2679,2525,2487,2472,2513,2463,2417,2438,2450,2470,2451,2457,2519,2648,2919,2978,2515,2396,2453,50929,112856,2391,2204,1990,1919,1865,1862,1907,1673,1694,1591,19096,1556,1495,1369,1329,1300,1226,1191,1143,1023,907,12539,886,743,733,576,482,1362,4782,36417,182517
,,,Swansea ,2712,2573,2513,2457,2507,12762,2409,2445,2496,2557,2531,2614,2721,2624,2572,2762,2711,28442,41204,2873,2791,2987,4181,4558,4219,3928,3788,3317,32642,3214,3054,3072,3143,2805,2584,2530,2604,2766,2762,2913,3055,3116,3014,3214,3189,3196,3227,3355,3261,60074,3156,3207,3186,3080,2964,3114,2988,2823,2795,2867,2763,2707,2718,2911,2975,3218,3402,2595,2593,2569,58631,151347,2505,2315,2117,2154,2207,2135,2062,2037,2001,1867,21400,1834,1848,1633,1663,1481,1412,1319,1277,1113,1009,14589,951,922,841,675,546,1664,5599,41588,234139
,,,Neath Port Talbot ,1579,1566,1539,1565,1456,7705,1377,1402,1496,1480,1581,1614,1674,1697,1691,1761,1849,17622,25327,1824,1835,1855,1528,1554,1553,1682,1742,1659,15232,1658,1674,1664,1717,1568,1491,1518,1576,1596,1634,1684,1775,1920,1836,1964,1989,1986,1997,2095,2180,35522,2087,2056,2033,1995,2017,1980,1905,1874,1790,1824,1893,1918,1816,1837,1883,2027,2129,1663,1655,1668,38050,88804,1600,1474,1351,1362,1321,1330,1287,1216,1191,1108,13240,998,1041,1014,999,940,882,786,731,706,631,8728,575,559,470,407,300,1071,3382,25350,139481
,,,Bridgend ,1608,1546,1552,1539,1533,7778,1500,1487,1622,1534,1637,1666,1789,1643,1676,1790,1706,18050,25828,1822,1956,1785,1593,1471,1476,1587,1655,1615,14960,1578,1577,1666,1772,1531,1466,1518,1609,1670,1752,1874,2041,2097,1998,2051,2079,2117,2071,2189,2157,36813,2056,2109,2008,1950,1887,1855,1798,1727,1598,1676,1772,1711,1699,1746,1819,1903,2032,1597,1580,1616,36139,87912,1530,1431,1387,1341,1336,1273,1219,1175,1131,1038,12861,978,981,925,884,800,676,695,694,539,536,7708,527,490,429,330,288,802,2866,23435,137175
,,,Vale of Glamorgan ,1526,1420,1351,1427,1349,7073,1341,1321,1425,1547,1556,1654,1666,1638,1616,1760,1784,17308,24381,1777,1897,1784,1373,1210,1308,1353,1372,1353,13427,1387,1350,1453,1469,1429,1262,1377,1419,1404,1501,1543,1642,1746,1693,1759,1860,1884,1795,1898,1924,31795,1912,1996,1860,1833,1777,1714,1733,1675,1665,1636,1677,1609,1602,1554,1622,1838,1966,1474,1497,1467,34107,79329,1409,1326,1191,1227,1192,1160,1104,1021,956,960,11546,901,850,884,819,805,706,670,698,652,540,7525,532,471,402,337,273,917,2932,22003,125713
,,,Cardiff ,4442,4203,4107,3655,3567,19974,3499,3418,3524,3489,3660,3818,3815,3976,3771,3830,4012,40812,60786,4115,3995,4253,7622,8683,7728,7628,7334,6741,58099,6509,6048,5850,5712,5228,4754,4623,4559,4625,4433,4462,4443,4598,4498,4606,4480,4557,4464,4561,4566,97576,4482,4435,4309,4114,4106,3919,3878,3631,3520,3582,3424,3398,3308,3448,3304,3413,3605,2708,2740,2600,71924,227599,2534,2331,2182,2190,2245,2240,2167,2103,2062,1979,22033,1879,1910,1835,1763,1637,1510,1463,1428,1369,1270,16064,1101,1108,988,770,597,1744,6308,44405,332790
,,,Rhondda Cynon Taf ,2915,2790,2823,2744,2681,13953,2608,2492,2570,2610,2827,2826,3011,2814,2874,2930,2978,30540,44493,3083,3233,3159,3170,3329,3362,3267,3360,3115,29078,3197,3043,3203,3195,2910,2629,2572,2608,2708,2814,3068,3315,3425,3260,3387,3438,3446,3410,3446,3473,62547,3255,3361,3264,3015,3063,3134,2954,2752,2772,2803,2884,2855,2902,3023,3087,3334,3441,2794,2681,2606,59980,151605,2513,2316,2202,2153,2098,2095,1928,1862,1864,1776,20807,1693,1516,1560,1423,1261,1177,1181,1190,1068,962,13031,836,778,687,648,478,1361,4788,38626,234724
,,,Merthyr Tydfil ,778,703,669,673,625,3448,662,609,631,679,679,656,776,702,725,821,796,7736,11184,795,846,890,754,702,699,805,832,810,7133,714,760,811,703,644,603,596,595,639,659,675,778,853,788,851,826,898,880,862,910,15045,803,877,844,824,798,853,709,689,685,710,706,727,743,759,783,769,763,634,652,639,14967,37145,573,554,528,555,541,514,486,477,459,421,5108,415,374,395,340,326,300,277,254,248,210,3139,186,193,173,142,108,310,1112,9359,57688
,,,Caerphilly ,2194,2193,2133,2008,2112,10640,2077,2041,2031,2091,2152,2190,2418,2215,2315,2329,2407,24266,34906,2436,2402,2389,2152,2159,2001,2174,2209,2173,20095,2201,2102,2270,2263,2154,2006,2017,2038,2071,2269,2420,2567,2602,2533,2751,2636,2646,2639,2617,2663,47465,2542,2565,2502,2362,2302,2258,2369,2238,2098,2213,2205,2120,2211,2359,2339,2517,2510,2042,2057,1983,45792,113352,1859,1792,1627,1644,1609,1586,1409,1405,1333,1340,15604,1188,1131,1107,963,922,804,821,831,737,676,9180,537,556,436,423,342,923,3217,28001,176259
,,,Blaenau Gwent ,855,738,796,745,715,3849,684,659,742,810,794,851,844,868,901,956,1044,9153,13002,1015,1065,1064,914,867,859,894,920,815,8413,813,810,820,837,798,698,719,765,761,829,857,945,1020,1042,1087,1039,1103,1086,1032,1068,18129,1048,1038,958,940,947,883,889,851,765,849,867,828,880,877,970,951,1083,841,837,825,18127,44669,836,795,691,690,672,611,631,617,596,509,6648,535,480,443,451,380,370,345,345,315,296,3960,264,251,207,203,161,455,1541,12149,69820
,,,Torfaen ,1056,1045,1132,1106,943,5282,946,995,983,1020,1071,1169,1247,1172,1249,1330,1246,12428,17710,1267,1364,1294,1146,1015,1004,1113,1160,1127,10490,1067,1006,1036,1096,1016,905,970,908,979,1012,1092,1149,1271,1247,1315,1271,1331,1347,1405,1353,22776,1403,1369,1392,1239,1243,1258,1142,1111,1128,1195,1174,1163,1177,1211,1219,1262,1372,1047,1122,1028,24255,57521,992,912,890,825,827,795,753,777,741,714,8226,731,667,643,596,526,537,518,507,446,420,5591,344,344,314,205,221,618,2046,15863,91094
,,,Monmouthshire ,885,921,882,918,984,4590,936,925,965,1037,1035,1067,1250,1115,1235,1321,1213,12099,16689,1259,1303,1173,929,795,712,681,731,782,8365,771,754,792,792,819,751,718,763,871,904,1012,1110,1211,1253,1297,1390,1412,1506,1521,1495,21142,1468,1474,1390,1300,1257,1254,1308,1194,1256,1276,1252,1220,1303,1340,1357,1434,1530,1224,1222,1170,26229,55736,1187,1035,1009,948,890,898,862,851,820,802,9302,762,725,710,657,589,578,572,540,493,421,6047,373,379,328,257,226,772,2335,17684,90109
,,,Newport ,1947,1760,1712,1769,1692,8880,1643,1685,1696,1768,1867,1977,1951,1906,1876,1915,1948,20232,29112,2040,2133,1950,1802,1864,1906,2016,1987,1921,17619,1750,1763,1787,1863,1809,1631,1648,1596,1609,1721,1749,1883,2098,2054,2220,2195,2245,2203,2217,2156,38197,2136,2062,1982,1979,1960,1849,1745,1637,1551,1634,1607,1560,1568,1688,1720,1836,1905,1475,1469,1464,34827,90643,1412,1377,1215,1254,1218,1186,1187,1168,1101,1021,12139,968,957,956,877,807,725,738,655,600,570,7853,508,485,412,507,275,810,2997,22989,142744
