,,,,All ages ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,All ages 
,,,,Aged 0 to 15 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 0 to 15 ,Aged 16 to 64 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 16 to 64 ,Aged 65 and over ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 65 and over ,.
,,,,Aged 0 to 4 ,.,.,.,.,Aged 0 to 4 ,Aged 5 to 15 ,.,.,.,.,.,.,.,.,.,.,Aged 5 to 15 ,.,Aged 16 to 24 ,.,.,.,.,.,.,.,.,Aged 16 to 24 ,Aged 25 to 44 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 25 to 44 ,Aged 45 to 64 ,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aged 45 to 64 ,.,Aged 65 to 74 ,.,.,.,.,.,.,.,.,.,Aged 65 to 74 ,Aged 75 to 84 ,.,.,.,.,.,.,.,.,.,Aged 75 to 84 ,Aged 85 and over ,.,.,.,.,.,Aged 85 and over ,.,.
,,,,Aged 0 ,Aged 1 ,Aged 2 ,Aged 3 ,Aged 4 ,.,Aged 5 ,Aged 6 ,Aged 7 ,Aged 8 ,Aged 9 ,Aged 10 ,Aged 11 ,Aged 12 ,Aged 13 ,Aged 14 ,Aged 15 ,.,.,Aged 16 ,Aged 17 ,Aged 18 ,Aged 19 ,Aged 20 ,Aged 21 ,Aged 22 ,Aged 23 ,Aged 24 ,.,Aged 25 ,Aged 26 ,Aged 27 ,Aged 28 ,Aged 29 ,Aged 30 ,Aged 31 ,Aged 32 ,Aged 33 ,Aged 34 ,Aged 35 ,Aged 36 ,Aged 37 ,Aged 38 ,Aged 39 ,Aged 40 ,Aged 41 ,Aged 42 ,Aged 43 ,Aged 44 ,.,Aged 45 ,Aged 46 ,Aged 47 ,Aged 48 ,Aged 49 ,Aged 50 ,Aged 51 ,Aged 52 ,Aged 53 ,Aged 54 ,Aged 55 ,Aged 56 ,Aged 57 ,Aged 58 ,Aged 59 ,Aged 60 ,Aged 61 ,Aged 62 ,Aged 63 ,Aged 64 ,.,.,Aged 65 ,Aged 66 ,Aged 67 ,Aged 68 ,Aged 69 ,Aged 70 ,Aged 71 ,Aged 72 ,Aged 73 ,Aged 74 ,.,Aged 75 ,Aged 76 ,Aged 77 ,Aged 78 ,Aged 79 ,Aged 80 ,Aged 81 ,Aged 82 ,Aged 83 ,Aged 84 ,.,Aged 85 ,Aged 86 ,Aged 87 ,Aged 88 ,Aged 89 ,Aged 90 and over ,.,.,.
,,,Wrexham ,1587,1609,1709,1742,1842,8489,1801,1764,1732,1698,1704,1624,1479,1466,1415,1524,1562,17769,26258,1521,1566,1518,1383,1346,1430,1528,1583,1763,13638,1706,1678,1765,1660,1649,1818,1714,1741,1729,1842,1705,1636,1422,1488,1521,1552,1698,1824,1947,2031,34126,1931,2009,1927,1941,1924,1992,2027,1960,1840,1779,1733,1639,1700,1646,1675,1562,1668,1627,1522,1586,35688,83452,1601,1679,1749,1866,1417,1421,1378,1308,1198,1055,14672,1005,973,937,855,822,741,720,662,630,578,7923,496,457,396,352,307,1105,3113,25708,135418
,,,Powys ,1181,1206,1293,1248,1403,6331,1361,1367,1445,1340,1350,1389,1363,1311,1411,1417,1514,15268,21599,1724,1615,1554,1212,1151,1182,1192,1358,1410,12398,1356,1327,1312,1329,1182,1126,1125,1101,1212,1202,1154,1189,1201,1158,1212,1334,1395,1455,1677,1755,25802,1742,1891,1757,2005,1928,2111,2042,2100,1986,1968,1943,1974,1833,1901,1881,1862,1973,1996,1929,1952,38774,76974,2044,2109,2238,2304,1807,1792,1932,1759,1491,1360,18836,1371,1309,1240,1186,1124,1057,949,924,848,765,10773,712,605,547,484,451,1749,4548,34157,132730
,,,Ceredigion ,650,632,653,654,782,3371,703,652,675,700,681,664,700,688,659,710,732,7564,10935,764,772,947,1923,2229,2396,2014,1580,1272,13897,955,667,543,518,522,570,517,604,634,624,641,658,586,645,669,640,637,653,782,838,12903,823,872,908,899,943,970,1004,1024,933,979,988,965,983,974,972,1011,943,967,968,1024,19150,45950,1050,1126,1163,1167,926,935,955,832,754,635,9543,756,623,621,612,534,566,463,454,443,402,5474,365,291,291,263,237,862,2309,17326,74211
,,,Pembrokeshire ,1197,1233,1239,1372,1430,6471,1387,1371,1450,1349,1377,1386,1307,1277,1217,1435,1410,14966,21437,1504,1520,1520,1206,1122,1224,1276,1415,1440,12227,1431,1371,1396,1385,1217,1182,1152,1185,1169,1220,1206,1229,1142,1164,1062,1214,1267,1392,1506,1539,25429,1575,1672,1631,1719,1738,1860,1786,1908,1884,1756,1677,1735,1682,1615,1633,1641,1667,1736,1714,1750,34379,72035,1848,1783,1979,2073,1674,1635,1622,1458,1346,1264,16682,1200,1201,1142,994,1030,976,828,901,719,665,9656,596,538,484,409,385,1449,3861,30199,123671
,,,Carmarthenshire ,1831,1897,1903,2097,2214,9942,2163,2041,2183,2173,2082,2012,1964,1988,1974,2076,2092,22748,32690,2154,2174,2149,2030,1887,2016,1912,2114,2212,18648,1985,2069,2206,2137,1974,1843,1924,1857,1936,1968,1991,1935,1864,1778,1894,1966,1997,2154,2302,2435,40215,2402,2469,2497,2621,2716,2766,2805,2786,2791,2594,2554,2528,2625,2544,2479,2547,2469,2511,2473,2393,51570,110433,2501,2601,2816,2871,2374,2193,2242,2158,1981,1710,23447,1689,1597,1532,1511,1344,1292,1206,1163,1058,908,13300,839,792,692,609,522,1923,5377,42124,185247
,,,Swansea ,2556,2517,2648,2815,2703,13239,2621,2617,2742,2589,2563,2509,2576,2500,2525,2524,2635,28401,41640,2648,2724,3108,4476,4433,4601,4220,4022,3798,34030,3809,3420,3175,2958,3047,3120,2890,2933,2941,3048,3036,2784,2637,2620,2631,2805,2837,2968,3111,3159,59929,3005,3226,3166,3188,3212,3372,3248,3033,3251,3108,3021,2919,3022,2904,2735,2719,2805,2744,2641,2587,59906,153865,2762,2802,3008,3257,2370,2387,2334,2276,2100,1841,25137,1850,1839,1759,1659,1653,1564,1405,1329,1277,1067,15402,1062,877,804,654,610,2265,6272,46811,242316
,,,Neath Port Talbot ,1509,1493,1515,1626,1575,7718,1554,1555,1625,1543,1577,1586,1470,1400,1457,1564,1582,16913,24631,1631,1666,1713,1436,1459,1506,1603,1640,1708,14362,1756,1604,1662,1646,1870,1836,1678,1765,1761,1782,1839,1693,1629,1577,1631,1660,1656,1765,1821,1995,34626,1853,1945,2047,1982,2002,2056,2204,2097,2032,2004,1972,1996,1987,1893,1851,1715,1790,1826,1852,1776,38880,87868,1777,1778,1891,1996,1545,1483,1511,1408,1248,1173,15810,1136,1103,1102,1016,944,898,792,716,680,671,9058,614,528,449,401,311,1276,3579,28447,140946
,,,Bridgend ,1506,1606,1625,1713,1756,8206,1590,1570,1602,1602,1612,1564,1537,1508,1551,1657,1607,17400,25606,1677,1768,1782,1341,1393,1547,1514,1700,1765,14487,1675,1815,1802,1726,1765,1778,1769,1717,1684,1842,1959,1709,1550,1614,1636,1736,1778,1900,2064,2112,35631,2027,2061,2120,2174,2130,2173,2155,2087,2104,2031,1985,1884,1823,1754,1701,1643,1681,1751,1686,1706,38676,88794,1680,1774,1858,1941,1501,1468,1501,1417,1293,1250,15683,1139,1161,1097,1001,907,890,785,698,708,628,9014,533,474,404,371,314,1066,3162,27859,142259
,,,Vale of Glamorgan ,1345,1350,1356,1577,1493,7121,1577,1571,1609,1565,1475,1490,1415,1396,1391,1450,1578,16517,23638,1602,1717,1579,1177,1209,1262,1413,1484,1504,12947,1396,1414,1389,1476,1414,1378,1369,1354,1430,1567,1633,1539,1474,1491,1523,1569,1570,1683,1772,1846,30287,1758,1778,1896,1888,1741,1871,1929,1860,1916,1857,1825,1784,1673,1681,1634,1659,1595,1690,1547,1532,35114,78348,1489,1565,1768,1886,1379,1411,1399,1293,1171,1039,14400,1036,1049,1010,890,812,765,747,676,607,605,8197,562,493,387,339,326,1290,3397,25994,127980
,,,Cardiff ,4600,4485,4505,4667,4688,22945,4458,4374,4366,4261,4064,3664,3573,3564,3501,3541,3585,42951,65896,3748,3919,4788,7781,8737,9189,8618,7895,7457,62132,6734,6593,5871,5504,5640,5707,5524,5704,5082,5078,4939,4730,4312,4410,4231,4299,4290,4165,4221,4332,101366,4321,4383,4183,4419,4308,4417,4420,4322,4319,4233,3942,3963,3746,3780,3446,3378,3403,3268,3180,3085,78516,242014,3159,3052,3073,3283,2428,2477,2353,2257,2046,1904,26032,1895,1914,1886,1782,1723,1620,1541,1437,1347,1200,16345,1177,1021,853,753,706,2699,7209,49586,357496
,,,Rhondda Cynon Taf ,2692,2797,2830,2950,3021,14290,2907,2979,2863,2739,2799,2742,2565,2561,2480,2575,2627,29837,44127,2822,2785,3074,2924,3111,3180,3297,3342,3430,27965,3430,3237,3278,3160,2987,3061,2887,2965,2874,3077,3110,2801,2571,2575,2537,2644,2790,2988,3229,3453,59654,3236,3354,3336,3399,3338,3390,3446,3186,3344,3180,2976,2970,3085,2873,2722,2667,2664,2740,2664,2676,61246,148865,2853,2862,3114,3211,2527,2455,2277,2154,2038,1887,25378,1787,1699,1706,1510,1453,1388,1298,1191,941,956,13929,828,679,632,583,518,1839,5079,44386,237378
,,,Merthyr Tydfil ,766,692,727,769,739,3693,702,732,768,712,677,617,597,664,620,614,696,7399,11092,726,662,782,631,673,697,745,792,826,6534,858,815,811,818,893,855,829,746,812,800,703,672,627,635,610,633,640,684,783,820,15044,771,838,852,863,883,832,901,807,891,847,846,788,851,702,687,674,709,677,699,718,15836,37414,678,738,701,716,553,607,594,495,470,469,6021,444,442,418,382,384,335,294,294,234,246,3473,197,206,171,112,95,466,1247,10741,59247
,,,Caerphilly ,2067,2109,2106,2122,2203,10607,2322,2253,2298,2182,2157,2019,2126,2086,2023,2028,2107,23601,34208,2100,2185,2411,1944,1980,1996,2175,2246,2273,19310,2336,2289,2394,2234,2351,2352,2201,2350,2199,2394,2326,2187,2086,2041,2033,2054,2173,2402,2511,2572,45485,2512,2770,2672,2630,2607,2658,2658,2521,2485,2474,2330,2272,2231,2312,2169,2009,2152,2169,2025,2129,47785,112580,2276,2181,2345,2359,1890,1881,1793,1651,1603,1414,19393,1397,1372,1305,1085,1074,1021,1000,817,760,686,10517,595,495,408,404,364,1204,3470,33380,180168
,,,Blaenau Gwent ,757,788,802,744,796,3887,826,793,787,740,824,733,711,660,634,739,818,8265,12152,818,874,835,740,801,861,927,935,998,7789,961,985,931,955,917,897,799,822,846,798,880,828,685,714,727,743,845,847,921,1002,17103,1049,1103,1058,1090,1069,1021,1038,1035,1054,945,960,947,861,893,817,751,838,805,793,818,18945,43837,815,908,860,995,741,744,699,732,695,581,7770,571,549,473,486,471,428,335,386,307,265,4271,253,199,188,162,140,575,1517,13558,69547
,,,Torfaen ,962,1066,1106,1086,1133,5353,1142,1111,1071,1065,1125,1081,934,945,975,991,1038,11478,16831,1097,1180,1249,991,1000,1157,1074,1122,1288,10158,1232,1246,1176,1119,1126,1185,1138,1076,1021,1043,1103,1071,931,996,925,958,1036,1098,1127,1266,21873,1232,1365,1282,1315,1351,1424,1309,1374,1337,1361,1234,1222,1261,1120,1101,1040,1151,1106,1095,1127,24807,56838,1108,1139,1179,1287,934,1005,924,875,809,753,10013,693,710,674,621,597,563,537,531,457,412,5795,373,271,266,279,234,867,2290,18098,91767
,,,Monmouthshire ,795,780,898,926,967,4366,938,1014,984,1054,941,991,1015,1008,999,1089,1109,11142,15508,1146,1127,1239,852,817,884,842,945,982,8834,881,964,948,809,771,763,797,776,853,883,923,937,866,858,856,988,988,1122,1246,1344,18573,1347,1381,1508,1494,1620,1616,1588,1542,1549,1438,1357,1287,1300,1355,1205,1271,1267,1251,1301,1336,28013,55420,1353,1345,1381,1512,1186,1194,1114,1099,985,885,12054,878,782,785,748,725,680,659,611,542,543,6953,436,365,355,357,252,1105,2870,21877,92805
,,,Newport ,1999,1871,1954,1947,1990,9761,1952,1953,2004,1819,1777,1783,1742,1676,1725,1719,1791,19941,29702,1878,2012,1927,1681,1626,1884,1958,2100,2153,17219,2003,1959,2010,1936,1998,2017,1948,1888,1878,1986,1976,1940,1733,1668,1700,1654,1726,1804,1910,2074,37808,2003,2146,2138,2216,2197,2136,2128,2098,2039,1960,1958,1948,1771,1685,1553,1470,1545,1534,1470,1428,37423,92450,1591,1574,1689,1815,1301,1319,1274,1229,1215,1057,14064,1061,1019,966,986,957,845,738,677,626,639,8514,521,455,381,380,289,1202,3228,25806,147958
