,,,Wrexham ,1691,1760,1859,1796,1775,8881,1742,1713,1706,1613,1497,1464,1414,1502,1569,1501,1568,17289,26170,1542,1575,1562,1446,1432,1530,1658,1749,1726,14220,1796,1700,1698,1831,1723,1770,1735,1862,1766,1649,1457,1498,1565,1593,1704,1836,1973,2044,1953,2016,35169,1920,1981,1961,1975,2018,1956,1870,1795,1752,1653,1728,1683,1679,1573,1689,1684,1545,1618,1631,1726,35437,84826,1803,1916,1460,1463,1436,1398,1258,1139,1066,1029,13968,1017,928,898,820,797,739,720,683,592,565,7759,501,444,413,361,275,1084,3078,24805,135801
,,,Powys ,1246,1222,1314,1323,1321,6426,1417,1350,1345,1363,1339,1296,1373,1392,1474,1702,1630,15681,22107,1670,1706,1581,1233,1117,1218,1400,1338,1424,12687,1401,1317,1205,1157,1125,1096,1186,1160,1134,1183,1175,1147,1188,1299,1371,1438,1642,1763,1705,1866,26558,1739,1982,1897,2069,2005,2056,1929,1942,1902,1891,1792,1868,1835,1843,1969,1944,1904,1921,2074,2152,38714,77959,2271,2350,1837,1826,2016,1838,1578,1423,1432,1388,17959,1334,1279,1225,1125,1050,1030,959,881,823,735,10441,658,588,566,499,432,1577,4320,32720,132786
,,,Ceredigion ,633,636,750,706,633,3358,659,713,683,667,688,680,649,706,726,764,757,7692,11050,751,733,1046,2476,3056,2636,1977,1317,884,14876,681,625,622,654,576,656,652,643,660,663,586,643,670,666,654,681,804,825,835,875,13671,913,895,934,944,999,1009,920,962,978,954,969,956,987,1003,939,991,949,1017,1051,1102,19472,48019,1160,1240,973,984,1000,881,799,678,796,682,9193,669,663,575,615,517,510,498,440,415,354,5256,357,325,296,259,229,805,2271,16720,75789
,,,Pembrokeshire ,1221,1372,1398,1358,1350,6699,1447,1328,1371,1361,1286,1252,1203,1411,1398,1503,1534,15094,21793,1567,1535,1433,1295,1179,1336,1449,1427,1391,12612,1418,1360,1232,1185,1170,1181,1157,1244,1216,1248,1154,1145,1057,1182,1289,1376,1487,1537,1556,1640,25834,1619,1700,1741,1821,1755,1884,1867,1735,1655,1713,1635,1608,1623,1619,1643,1731,1693,1705,1862,1772,34381,72827,2004,2088,1700,1679,1656,1507,1388,1327,1260,1253,15862,1207,1066,1109,1059,903,984,803,742,712,639,9224,570,503,473,403,366,1354,3669,28755,123375
,,,Carmarthenshire ,1881,1992,2176,2116,2024,10189,2142,2139,2056,1964,1940,1945,1954,2059,2058,2139,2161,22557,32746,2255,2360,2208,2097,1968,2062,2188,2071,2105,19314,2240,2168,2002,1866,1839,1874,1911,1954,1976,1906,1838,1777,1834,1941,1979,2164,2288,2412,2365,2466,40800,2475,2599,2681,2728,2803,2716,2743,2557,2548,2498,2562,2499,2423,2500,2471,2477,2463,2412,2478,2601,51234,111348,2846,2908,2425,2270,2316,2227,2067,1800,1759,1685,22303,1642,1641,1458,1416,1346,1286,1199,1038,978,935,12939,861,794,701,620,472,1885,5333,40575,184669
,,,Swansea ,2611,2778,2677,2596,2570,13232,2741,2543,2536,2516,2559,2475,2509,2516,2603,2611,2654,28263,41495,2822,2654,2829,4231,4735,4741,4344,4056,3629,34041,3286,3017,3126,3158,2925,2968,2965,3056,3039,2784,2620,2595,2651,2829,2824,2981,3113,3207,3049,3231,59424,3189,3205,3234,3376,3287,3082,3234,3157,3028,2929,3042,2927,2769,2753,2845,2754,2662,2651,2808,2858,59790,153255,3073,3319,2456,2464,2425,2362,2179,1923,1952,1952,24105,1904,1753,1779,1705,1556,1497,1451,1242,1232,1075,15194,999,854,795,647,585,2179,6059,45358,240108
,,,Neath Port Talbot ,1466,1584,1559,1534,1525,7668,1558,1526,1533,1552,1443,1364,1422,1560,1531,1603,1631,16723,24391,1732,1707,1696,1528,1524,1532,1602,1739,1567,14627,1647,1653,1798,1772,1661,1748,1731,1756,1817,1688,1596,1559,1613,1638,1674,1744,1787,1950,1819,1953,34604,2013,1961,1982,2058,2203,2089,2051,1987,1986,1988,1990,1870,1864,1739,1794,1860,1892,1781,1783,1812,38703,87934,1929,2030,1580,1530,1588,1471,1337,1243,1221,1165,15094,1168,1088,1025,994,885,807,787,788,723,656,8921,567,513,416,426,319,1286,3527,27542,139867
,,,Bridgend ,1575,1668,1700,1586,1543,8072,1590,1582,1588,1546,1528,1505,1522,1627,1587,1660,1723,17458,25530,1813,1701,1661,1537,1398,1580,1668,1627,1793,14778,1760,1689,1740,1726,1698,1675,1675,1792,1881,1667,1503,1564,1624,1693,1752,1882,2066,2127,2012,2069,35595,2103,2176,2091,2166,2172,2060,2084,1997,1976,1874,1848,1784,1706,1631,1683,1775,1691,1713,1708,1785,38023,88396,1880,1983,1517,1506,1527,1455,1352,1288,1204,1232,14944,1140,1079,1002,965,864,781,810,724,635,579,8579,513,454,426,305,307,1082,3087,26610,140536
,,,Vale of Glamorgan ,1310,1472,1450,1532,1529,7293,1589,1524,1438,1469,1385,1392,1386,1432,1588,1583,1677,16463,23756,1655,1642,1621,1324,1286,1380,1426,1483,1463,13280,1377,1480,1412,1389,1350,1332,1364,1498,1533,1530,1423,1441,1499,1537,1552,1653,1772,1835,1760,1792,30529,1895,1882,1734,1888,1924,1873,1961,1844,1854,1788,1691,1729,1639,1666,1601,1691,1594,1547,1507,1583,34891,78700,1791,1918,1388,1432,1415,1325,1226,1077,1081,1108,13761,1054,968,876,841,814,765,686,695,652,589,7940,485,454,435,394,294,1217,3279,24980,127436
,,,Cardiff ,4594,4804,4753,4482,4432,23065,4407,4245,4080,3687,3567,3529,3473,3542,3558,3685,3848,41621,64686,3791,4023,4383,8000,9244,9003,8456,7435,7003,61338,6307,5910,5940,5955,5860,5977,5418,5347,5186,4895,4456,4541,4346,4458,4396,4248,4314,4427,4379,4484,100844,4275,4490,4312,4483,4510,4390,4365,4288,4019,4043,3803,3828,3532,3431,3488,3357,3291,3172,3239,3146,77462,239644,3155,3404,2520,2554,2443,2344,2132,1993,1993,2022,24560,2010,1899,1843,1742,1693,1578,1501,1408,1366,1223,16263,1059,945,903,841,734,2511,6993,47816,352146
,,,Rhondda Cynon Taf ,2805,2926,3045,2894,2986,14656,2868,2731,2829,2725,2605,2560,2468,2538,2619,2840,2779,29562,44218,3007,2825,2838,3050,3370,3305,3466,3384,3254,28499,3213,3083,3034,3102,2863,2980,2824,3079,3126,2807,2584,2568,2568,2674,2797,3023,3260,3449,3249,3365,59648,3379,3410,3382,3397,3425,3184,3338,3227,2974,3006,3102,2904,2729,2698,2716,2783,2696,2743,2929,2936,60958,149105,3201,3309,2616,2530,2380,2284,2133,1992,1914,1834,24193,1855,1654,1585,1546,1441,1351,1115,1142,996,848,13533,806,729,711,626,504,1741,5117,42843,236166
,,,Merthyr Tydfil ,730,763,732,699,731,3655,773,707,666,624,617,659,618,614,686,712,671,7347,11002,792,715,727,708,715,719,775,843,826,6820,782,814,897,876,836,752,823,818,734,674,606,637,606,632,646,672,787,837,772,849,15050,843,866,878,846,899,808,912,852,855,803,855,714,695,666,706,698,709,727,711,760,15803,37673,728,734,584,619,605,528,500,491,481,479,5749,449,415,413,363,338,334,284,295,236,246,3373,208,156,135,137,110,465,1211,10333,59008
,,,Caerphilly ,2044,2114,2194,2294,2243,10889,2302,2211,2154,2014,2112,2074,2038,2058,2119,2118,2182,23382,34271,2490,2220,2300,2032,2071,2073,2172,2233,2238,19829,2353,2195,2254,2290,2196,2315,2196,2351,2386,2194,2051,2055,2055,2042,2192,2394,2500,2595,2510,2756,45880,2670,2647,2619,2655,2654,2531,2520,2512,2342,2296,2248,2338,2208,2047,2190,2187,2050,2156,2314,2235,47419,113128,2414,2422,1941,1943,1857,1713,1672,1491,1477,1454,18384,1404,1199,1184,1121,1109,946,882,842,701,611,9999,514,521,500,398,337,1178,3448,31831,179230
,,,Blaenau Gwent ,825,753,814,825,805,4022,807,742,824,742,719,680,621,731,811,798,876,8351,12373,835,869,910,874,908,904,957,944,995,8196,949,937,924,922,820,820,863,792,869,831,698,729,747,746,832,848,923,1007,1071,1114,17442,1064,1107,1065,1030,1033,1053,1061,934,965,949,874,892,827,753,845,819,801,831,837,927,18667,44305,885,1027,756,774,751,749,727,625,602,594,7490,522,525,524,485,389,431,361,310,309,254,4110,231,209,188,168,153,537,1486,13086,69764
,,,Torfaen ,1048,1075,1121,1107,1098,5449,1074,1062,1127,1086,935,944,974,1001,1048,1105,1164,11520,16969,1277,1179,1246,1155,1019,1042,1190,1187,1245,10540,1142,1119,1118,1182,1129,1071,1019,1047,1099,1066,932,1006,925,965,1007,1104,1126,1251,1231,1348,21887,1271,1321,1350,1411,1334,1367,1336,1365,1228,1233,1264,1132,1105,1063,1179,1131,1115,1133,1130,1148,24616,57043,1209,1313,953,1053,943,893,836,804,726,753,9483,702,660,662,617,594,595,523,476,435,343,5607,355,341,301,234,216,813,2260,17350,91362
,,,Monmouthshire ,865,878,914,908,992,4557,959,1028,924,970,1003,991,990,1059,1090,1130,1140,11284,15841,1337,1191,1213,987,762,823,944,901,977,9135,930,770,785,726,742,740,801,839,888,899,810,829,827,967,977,1106,1203,1337,1321,1365,18862,1448,1493,1589,1607,1569,1526,1525,1422,1317,1286,1284,1349,1197,1285,1289,1263,1282,1327,1348,1323,27729,55726,1383,1516,1202,1184,1154,1126,999,920,914,832,11230,827,791,773,740,721,660,605,602,519,428,6666,441,403,347,312,263,1020,2786,20682,92249
,,,Newport ,1943,1913,1966,1949,1927,9698,1971,1790,1751,1764,1720,1651,1705,1713,1794,1867,1997,19723,29421,1943,1905,1839,1862,2046,2144,2234,2043,1962,17978,1957,1934,2002,1951,1949,1839,1829,1902,1934,1895,1704,1664,1676,1630,1718,1790,1879,2071,1997,2174,37495,2163,2214,2210,2164,2111,2107,2032,1978,1974,1947,1776,1670,1567,1507,1568,1559,1481,1465,1627,1642,36762,92235,1737,1855,1337,1363,1345,1295,1277,1108,1139,1081,13537,1057,1044,1033,925,829,775,728,723,636,579,8329,483,490,393,363,318,1172,3219,25085,146741
