,,,Wrexham ,1595,1699,1764,1857,1801,8716,1776,1753,1714,1714,1619,1501,1455,1406,1517,1567,1508,17530,26246,1578,1532,1545,1431,1407,1479,1583,1746,1748,14049,1694,1760,1675,1672,1812,1760,1774,1740,1857,1748,1655,1421,1491,1551,1606,1707,1822,1963,2043,1938,34689,2005,1915,1970,1942,1979,2034,1955,1862,1799,1739,1649,1703,1666,1678,1563,1677,1654,1541,1603,1622,35556,84294,1705,1779,1899,1438,1441,1413,1360,1230,1102,1038,14405,999,991,887,853,787,763,703,678,627,544,7832,531,453,399,372,315,1106,3176,25413,135953
,,,Powys ,1196,1248,1253,1358,1330,6385,1345,1442,1350,1342,1369,1356,1301,1399,1392,1504,1734,15534,21919,1625,1622,1610,1239,1146,1169,1302,1445,1358,12516,1343,1364,1313,1195,1125,1126,1097,1199,1188,1126,1196,1195,1138,1197,1316,1380,1430,1661,1750,1702,26041,1870,1748,1989,1916,2098,2021,2086,1954,1942,1913,1929,1807,1881,1849,1849,1973,1967,1919,1933,2064,38708,77265,2128,2253,2325,1822,1804,1992,1812,1528,1407,1403,18474,1349,1305,1244,1178,1089,1005,983,922,825,768,10668,668,606,550,513,448,1666,4451,33593,132777
,,,Ceredigion ,619,633,645,764,712,3373,643,667,714,690,681,697,699,653,707,734,748,7633,11006,765,759,965,2062,2749,2613,2041,1528,1089,14571,766,598,579,567,608,543,628,639,632,651,647,582,649,661,649,643,665,787,822,829,13145,873,907,900,938,956,1006,1020,930,968,972,952,968,969,985,1004,939,978,962,1030,1043,19300,47016,1108,1169,1214,948,961,972,854,783,655,783,9447,653,644,639,561,597,488,477,473,425,385,5342,332,331,295,273,238,853,2322,17111,75133
,,,Pembrokeshire ,1211,1225,1360,1407,1378,6581,1359,1456,1333,1370,1379,1299,1267,1205,1430,1402,1516,15016,21597,1534,1543,1516,1201,1251,1222,1392,1474,1458,12591,1398,1399,1372,1234,1173,1187,1182,1188,1234,1207,1240,1145,1157,1057,1202,1272,1382,1499,1521,1571,25620,1662,1638,1712,1746,1839,1773,1899,1872,1742,1659,1717,1660,1606,1626,1644,1662,1744,1701,1735,1860,34497,72708,1779,2001,2076,1701,1658,1636,1489,1368,1295,1229,16232,1235,1181,1036,1072,1021,869,960,756,703,671,9504,589,529,470,419,368,1410,3785,29521,123826
,,,Carmarthenshire ,1848,1903,2038,2187,2134,10110,2037,2145,2143,2065,1973,1943,1965,1961,2061,2074,2156,22523,32633,2150,2290,2246,1973,2002,1928,2113,2195,2053,18950,2108,2206,2124,1951,1844,1846,1865,1944,1954,1989,1921,1863,1767,1869,1965,1975,2162,2294,2442,2402,40491,2468,2480,2620,2678,2734,2796,2757,2776,2570,2577,2511,2584,2538,2453,2515,2454,2483,2480,2411,2490,51375,110816,2608,2846,2886,2392,2231,2283,2194,2029,1767,1723,22959,1644,1600,1581,1402,1361,1279,1223,1141,986,921,13138,863,782,697,625,553,1902,5422,41519,184968
,,,Swansea ,2469,2621,2795,2689,2606,13180,2573,2736,2563,2555,2515,2578,2483,2523,2524,2604,2615,28269,41449,2690,2850,2989,3985,4561,4596,4356,4035,3903,33965,3482,3231,2984,3015,3123,2905,2939,2928,3056,3036,2783,2606,2610,2653,2817,2848,2955,3120,3185,3042,59318,3237,3180,3199,3233,3377,3272,3042,3246,3140,3027,2945,3041,2923,2742,2746,2826,2744,2650,2613,2793,59976,153259,2844,3051,3286,2415,2424,2378,2311,2145,1880,1907,24641,1901,1835,1712,1728,1638,1481,1421,1371,1173,1147,15407,981,908,751,709,563,2298,6210,46258,240966
,,,Neath Port Talbot ,1495,1485,1605,1572,1549,7706,1533,1595,1532,1569,1556,1454,1395,1429,1560,1548,1630,16801,24507,1643,1740,1673,1532,1485,1539,1596,1661,1748,14617,1586,1647,1645,1840,1792,1661,1744,1750,1772,1818,1695,1616,1573,1619,1646,1654,1757,1800,1970,1837,34422,1955,2037,1947,1991,2068,2204,2093,2037,2004,1980,1975,1997,1866,1862,1733,1802,1836,1869,1783,1773,38812,87851,1803,1909,2021,1570,1506,1557,1442,1288,1201,1182,15479,1145,1140,1047,999,962,844,758,735,725,670,9025,599,510,458,377,370,1277,3591,28095,140453
,,,Bridgend ,1558,1622,1683,1737,1572,8172,1546,1579,1590,1581,1549,1532,1489,1547,1639,1599,1660,17311,25483,1740,1825,1649,1431,1528,1461,1637,1685,1654,14610,1812,1762,1701,1765,1739,1721,1688,1689,1789,1912,1688,1540,1580,1636,1700,1756,1912,2072,2100,1997,35559,2057,2109,2176,2124,2160,2156,2078,2087,2007,1966,1879,1836,1756,1706,1632,1678,1757,1678,1703,1692,38237,88406,1789,1880,1973,1513,1494,1515,1439,1329,1271,1174,15377,1195,1121,1042,954,936,837,748,760,681,589,8863,539,451,410,363,266,1129,3158,27398,141287
,,,Vale of Glamorgan ,1314,1351,1542,1479,1545,7231,1547,1596,1548,1466,1476,1402,1402,1391,1439,1593,1582,16442,23673,1682,1680,1570,1318,1226,1322,1475,1524,1428,13225,1472,1392,1474,1411,1376,1382,1350,1419,1523,1607,1508,1453,1477,1511,1560,1572,1671,1769,1846,1763,30536,1764,1911,1871,1741,1883,1931,1867,1950,1853,1853,1788,1686,1714,1632,1666,1595,1692,1572,1537,1499,35005,78766,1557,1780,1904,1377,1438,1398,1325,1195,1055,1061,14090,1080,1032,930,854,804,781,726,655,656,619,8137,533,442,397,377,353,1241,3343,25570,128009
,,,Cardiff ,4549,4555,4746,4719,4484,23053,4418,4423,4252,4054,3680,3575,3545,3474,3532,3565,3725,42243,65296,3878,3969,4754,7292,9230,9166,8318,7842,6943,61392,6811,6053,5703,5837,5882,5683,5861,5248,5239,5080,4831,4404,4468,4293,4356,4340,4186,4256,4379,4357,101267,4420,4209,4446,4303,4456,4447,4356,4355,4273,3987,4025,3775,3803,3487,3410,3449,3311,3250,3142,3196,78100,240759,3119,3108,3344,2478,2508,2404,2300,2088,1954,1943,25246,1969,1951,1839,1782,1693,1633,1518,1426,1322,1260,16393,1125,964,855,803,721,2667,7135,48774,354829
,,,Rhondda Cynon Taf ,2773,2824,2940,3036,2910,14483,2980,2871,2726,2823,2726,2587,2555,2462,2550,2618,2825,29723,44206,2776,3004,2887,3022,3138,3362,3349,3463,3416,28417,3229,3244,3130,2998,3061,2880,2943,2882,3050,3112,2818,2535,2560,2551,2660,2796,3002,3268,3471,3248,59438,3376,3348,3422,3376,3390,3445,3182,3341,3206,2980,2992,3103,2894,2727,2684,2686,2766,2681,2694,2883,61176,149031,2900,3146,3256,2558,2486,2327,2225,2094,1944,1849,24785,1758,1790,1582,1518,1471,1370,1275,1029,1041,909,13743,764,735,670,623,537,1777,5106,43634,236871
,,,Merthyr Tydfil ,683,728,764,726,702,3603,724,773,707,672,631,611,665,613,615,693,711,7415,11018,669,792,693,684,700,727,762,803,872,6702,813,793,815,901,865,816,742,799,813,716,671,616,639,605,637,639,689,778,824,781,14952,851,847,859,884,839,899,804,896,856,845,794,841,704,692,675,711,688,705,723,696,15809,37463,752,714,730,570,616,601,508,491,480,465,5927,465,431,399,396,346,316,309,256,275,220,3413,230,190,132,113,115,455,1235,10575,59056
,,,Caerphilly ,2092,2050,2120,2195,2293,10750,2262,2303,2185,2154,2016,2113,2084,2036,2054,2099,2117,23423,34173,2179,2491,2193,2050,1978,2109,2180,2227,2290,19697,2258,2389,2239,2313,2326,2195,2339,2186,2376,2360,2175,2087,2038,2053,2064,2175,2405,2513,2576,2501,45568,2742,2668,2642,2615,2670,2666,2529,2501,2508,2333,2295,2241,2332,2189,2031,2168,2183,2042,2145,2308,47808,113073,2212,2387,2388,1926,1908,1831,1689,1640,1453,1450,18884,1406,1362,1147,1141,1081,1057,888,828,764,640,10314,556,465,469,434,346,1219,3489,32687,179933
,,,Blaenau Gwent ,791,825,742,811,828,3997,794,788,742,826,739,712,673,622,735,821,804,8256,12253,874,831,840,816,858,911,925,970,956,7981,975,946,948,921,907,809,832,843,816,870,841,698,730,734,745,838,839,927,999,1059,17277,1104,1060,1092,1063,1025,1036,1048,1054,933,955,945,873,894,818,748,843,816,795,823,831,18756,44014,911,872,1006,748,759,728,740,716,602,588,7670,570,502,506,507,462,361,406,346,285,278,4223,229,205,186,172,139,562,1493,13386,69653
,,,Torfaen ,1057,1069,1084,1129,1133,5472,1107,1085,1066,1129,1084,924,949,973,1004,1041,1092,11454,16926,1168,1266,1139,1056,1110,1047,1096,1242,1203,10327,1265,1150,1120,1119,1191,1128,1057,1011,1029,1093,1076,928,991,932,951,1020,1101,1120,1261,1227,21770,1370,1277,1321,1357,1414,1329,1366,1339,1357,1228,1234,1261,1118,1110,1039,1178,1117,1111,1129,1114,24769,56866,1135,1194,1297,943,1030,943,885,821,781,712,9741,741,692,638,632,591,563,564,491,445,401,5758,298,315,308,272,209,856,2258,17757,91549
,,,Monmouthshire ,746,900,903,935,920,4404,1000,976,1036,927,984,1006,1001,988,1074,1100,1135,11227,15631,1141,1345,1121,928,896,783,915,1019,890,9038,949,938,772,777,726,757,767,830,851,911,913,844,856,829,971,986,1109,1217,1343,1336,18682,1371,1486,1498,1600,1622,1573,1523,1536,1435,1345,1277,1301,1358,1204,1275,1279,1258,1310,1315,1348,27914,55634,1338,1376,1522,1191,1186,1126,1113,1002,904,894,11652,805,802,769,764,712,692,637,573,577,488,6819,399,408,373,296,287,1041,2804,21275,92540
,,,Newport ,1845,1950,1903,1973,1939,9610,1953,1974,1790,1769,1766,1734,1663,1724,1719,1800,1870,19762,29372,1997,1957,1882,1637,1830,2003,2119,2191,2022,17638,1959,1990,1940,2003,1959,1969,1864,1843,1939,1938,1931,1702,1672,1690,1638,1733,1783,1901,2068,1993,37515,2162,2147,2234,2186,2135,2125,2099,2021,1968,1965,1948,1769,1676,1548,1493,1558,1548,1485,1453,1608,37128,92281,1618,1712,1841,1322,1342,1316,1253,1242,1079,1098,13823,1055,1007,1021,999,891,783,719,672,675,576,8398,516,434,437,339,316,1203,3245,25466,147119
